timestamp_hour,ap_name,total_events,total_connections,total_disconnections,total_auth,unique_clients,disconnection_rate,status
2026-04-20 00:00:00,072_Hormiguero_AP1,3,1,1,1,1,1.0,online
2026-04-20 01:00:00,072_Hormiguero_AP1,3,1,1,1,1,1.0,online
2026-04-20 04:00:00,060_Felidia-AP1,4,1,2,1,1,2.0,online
2026-04-20 04:00:00,072_Hormiguero_AP1,2,1,0,1,1,0.0,online
2026-04-20 05:00:00,072_Hormiguero_AP1,1,0,1,0,1,,online
2026-04-20 06:00:00,072_Hormiguero_AP1,3,1,1,1,1,1.0,online
2026-04-20 07:00:00,059_El Saladito-AP1,3,1,1,1,1,1.0,online
2026-04-20 07:00:00,060_Felidia-AP1,3,1,1,1,1,1.0,online
2026-04-20 07:00:00,072_Hormiguero_AP1,3,1,1,1,1,1.0,online
2026-04-20 08:00:00,072_Hormiguero_AP1,6,2,2,2,2,1.0,online
2026-04-20 09:00:00,059_El Saladito-AP1,3,1,0,1,1,0.0,online
2026-04-20 10:00:00,058_La Elvira-AP1,3,1,0,1,1,0.0,online
2026-04-20 10:00:00,059_El Saladito-AP1,4,1,2,1,2,2.0,online
2026-04-20 10:00:00,060_Felidia-AP1,7,2,2,2,2,1.0,online
2026-04-20 11:00:00,058_La Elvira-AP1,1,0,1,0,1,,online
2026-04-20 11:00:00,059_El Saladito-AP1,7,2,2,2,2,1.0,online
2026-04-20 11:00:00,060_Felidia-AP2,2,1,0,1,1,0.0,online
2026-04-20 11:00:00,072_Hormiguero_AP1,4,1,2,1,1,2.0,online
2026-04-20 12:00:00,060_Felidia-AP2,1,0,1,0,1,,online
2026-04-20 12:00:00,061_La Leonera-AP2,3,1,1,1,1,1.0,online
2026-04-20 12:00:00,068_Golondrinas-AP1,8,2,4,2,2,2.0,offline
2026-04-20 12:00:00,072_Hormiguero_AP1,3,1,1,1,1,1.0,online
2026-04-20 12:00:00,079_ZW La Voragine-AP1,7,2,3,2,2,1.5,online
2026-04-20 14:00:00,060_Felidia-AP1,3,1,1,1,1,1.0,online
2026-04-20 15:00:00,060_Felidia-AP1,3,1,1,1,1,1.0,online
2026-04-20 15:00:00,063_Los Andes-AP2,3,1,1,1,1,1.0,online
2026-04-20 15:00:00,066_Pance-AP1,2,1,0,1,1,0.0,online
2026-04-20 16:00:00,063_Los Andes-AP2,3,1,1,1,1,1.0,online
2026-04-20 16:00:00,066_Pance-AP1,2,0,2,0,1,,online
2026-04-20 16:00:00,072_Hormiguero_AP1,3,1,1,1,1,1.0,online
2026-04-20 17:00:00,059_El Saladito-AP1,4,1,2,1,1,2.0,online
2026-04-20 17:00:00,072_Hormiguero_AP1,4,1,2,1,1,2.0,online
2026-04-20 18:00:00,063_Los Andes-AP2,3,1,1,1,1,1.0,online
2026-04-20 18:00:00,072_Hormiguero_AP1,6,2,2,2,2,1.0,online
2026-04-20 19:00:00,072_Hormiguero_AP1,3,1,1,1,1,1.0,online
2026-04-20 20:00:00,059_El Saladito-AP1,3,1,1,1,1,1.0,online
2026-04-20 20:00:00,072_Hormiguero_AP1,4,1,2,1,1,2.0,online
2026-04-20 21:00:00,072_Hormiguero_AP1,7,2,3,2,2,1.5,online
2026-04-20 22:00:00,072_Hormiguero_AP1,3,1,1,1,1,1.0,online
2026-04-21 00:00:00,072_Hormiguero_AP1,3,1,1,1,1,1.0,online
2026-04-21 07:00:00,072_Hormiguero_AP1,3,1,1,1,1,1.0,online
2026-04-21 08:00:00,060_Felidia-AP2,4,1,2,1,1,2.0,online
2026-04-21 08:00:00,072_Hormiguero_AP1,7,2,3,2,2,1.5,online
2026-04-21 11:00:00,063_Los Andes-AP2,4,1,2,1,1,2.0,online
2026-04-21 12:00:00,071_Villacarmelo-AP1,3,1,1,1,1,1.0,dormant
2026-04-21 14:00:00,060_Felidia-AP2,3,1,1,1,1,1.0,online
2026-04-21 15:00:00,059_El Saladito-AP1,3,1,1,1,1,1.0,online
2026-04-21 15:00:00,072_Hormiguero_AP1,3,1,1,1,1,1.0,online
2026-04-21 16:00:00,060_Felidia-AP2,3,1,1,1,1,1.0,online
2026-04-21 16:00:00,079_ZW La Voragine-AP1,3,1,1,1,1,1.0,online
2026-04-21 17:00:00,060_Felidia-AP1,3,1,1,1,1,1.0,online
2026-04-21 17:00:00,061_La Leonera-AP2,3,1,1,1,1,1.0,online
2026-04-21 17:00:00,072_Hormiguero_AP1,4,1,2,1,1,2.0,online
2026-04-21 18:00:00,072_Hormiguero_AP1,2,1,0,1,1,0.0,online
2026-04-21 19:00:00,072_Hormiguero_AP1,1,0,1,0,1,,online
2026-04-21 20:00:00,060_Felidia-AP1,2,1,0,1,1,0.0,online
2026-04-21 20:00:00,060_Felidia-AP2,4,1,2,1,1,2.0,online
2026-04-21 20:00:00,072_Hormiguero_AP1,3,1,1,1,1,1.0,online
2026-04-21 21:00:00,060_Felidia-AP1,1,0,1,0,1,,online
2026-04-21 21:00:00,060_Felidia-AP2,3,1,1,1,1,1.0,online
2026-04-21 21:00:00,072_Hormiguero_AP1,3,1,1,1,1,1.0,online
2026-04-21 22:00:00,060_Felidia-AP1,4,1,1,1,1,1.0,online
2026-04-21 22:00:00,072_Hormiguero_AP1,3,1,1,1,1,1.0,online
2026-04-22 01:00:00,059_El Saladito-AP1,3,1,1,1,1,1.0,online
2026-04-22 02:00:00,061_La Leonera-AP2,3,1,1,1,1,1.0,online
2026-04-22 06:00:00,059_El Saladito-AP1,3,1,1,1,1,1.0,online
2026-04-22 07:00:00,059_El Saladito-AP1,3,1,1,1,1,1.0,online
2026-04-22 07:00:00,072_Hormiguero_AP1,8,2,3,2,2,1.5,online
2026-04-22 08:00:00,072_Hormiguero_AP1,4,1,2,1,1,2.0,online
2026-04-22 09:00:00,060_Felidia-AP2,7,2,3,2,2,1.5,online
2026-04-22 09:00:00,072_Hormiguero_AP1,3,1,1,1,1,1.0,online
2026-04-22 10:00:00,059_El Saladito-AP1,3,1,1,1,1,1.0,online
2026-04-22 10:00:00,072_Hormiguero_AP1,3,1,1,1,1,1.0,online
2026-04-22 12:00:00,057_La Castilla-AP2,3,1,1,1,1,1.0,online
2026-04-22 12:00:00,059_El Saladito-AP1,3,1,1,1,1,1.0,online
2026-04-22 13:00:00,057_La Castilla-AP1,3,1,1,1,1,1.0,online
2026-04-22 14:00:00,069_La Paz-AP1,4,1,2,1,1,2.0,offline
2026-04-22 14:00:00,072_Hormiguero_AP1,3,1,1,1,1,1.0,online
2026-04-22 15:00:00,072_Hormiguero_AP1,3,1,1,1,1,1.0,online
2026-04-22 16:00:00,061_La Leonera-AP1,4,1,2,1,1,2.0,online
2026-04-22 16:00:00,072_Hormiguero_AP1,6,2,2,2,2,1.0,online
2026-04-22 18:00:00,072_Hormiguero_AP1,3,1,1,1,1,1.0,online
2026-04-22 19:00:00,058_La Elvira-AP2,3,1,1,1,1,1.0,dormant
2026-04-22 19:00:00,060_Felidia-AP1,3,1,1,1,1,1.0,online
2026-04-22 20:00:00,058_La Elvira-AP2,1,0,1,0,1,,dormant
2026-04-22 20:00:00,059_El Saladito-AP1,4,1,2,1,1,2.0,online
2026-04-22 20:00:00,060_Felidia-AP1,4,1,2,1,1,2.0,online
2026-04-22 21:00:00,057_La Castilla-AP2,6,2,2,2,2,1.0,online
2026-04-22 21:00:00,061_La Leonera-AP1,4,1,1,1,1,1.0,online
2026-04-22 21:00:00,072_Hormiguero_AP1,3,1,1,1,1,1.0,online
2026-04-22 22:00:00,060_Felidia-AP2,4,1,1,1,1,1.0,online
2026-04-22 22:00:00,067_Montebello-AP1,4,1,2,1,1,2.0,offline
2026-04-22 22:00:00,072_Hormiguero_AP1,7,2,3,2,2,1.5,online
2026-04-23 01:00:00,060_Felidia-AP1,4,1,1,1,1,1.0,online
2026-04-23 01:00:00,072_Hormiguero_AP1,3,1,1,1,1,1.0,online
2026-04-23 02:00:00,072_Hormiguero_AP1,7,2,2,2,2,1.0,online
2026-04-23 06:00:00,060_Felidia-AP2,4,1,2,1,1,2.0,online
2026-04-23 06:00:00,072_Hormiguero_AP1,4,1,2,1,1,2.0,online
2026-04-23 07:00:00,072_Hormiguero_AP1,3,1,1,1,1,1.0,online
2026-04-23 09:00:00,060_Felidia-AP2,8,2,4,2,2,2.0,online
2026-04-23 09:00:00,068_Golondrinas-AP1,4,1,2,1,1,2.0,offline
2026-04-23 09:00:00,072_Hormiguero_AP1,3,1,1,1,1,1.0,online
2026-04-23 10:00:00,057_La Castilla-AP2,2,1,0,1,1,0.0,online
2026-04-23 10:00:00,068_Golondrinas-AP1,3,1,1,1,1,1.0,offline
2026-04-23 10:00:00,072_Hormiguero_AP1,8,2,3,2,2,1.5,online
2026-04-23 11:00:00,057_La Castilla-AP2,1,0,1,0,1,,online
2026-04-23 11:00:00,059_El Saladito-AP1,4,1,1,1,1,1.0,online
2026-04-23 11:00:00,068_Golondrinas-AP1,3,1,1,1,1,1.0,offline
2026-04-23 11:00:00,072_Hormiguero_AP1,3,1,1,1,1,1.0,online
2026-04-23 13:00:00,070_La Buitrera-AP1,4,1,1,1,1,1.0,dormant
2026-04-23 13:00:00,072_Hormiguero_AP1,4,1,1,1,1,1.0,online
2026-04-23 14:00:00,060_Felidia-AP2,2,1,0,1,1,0.0,online
2026-04-23 15:00:00,060_Felidia-AP2,1,0,1,0,1,,online
2026-04-23 15:00:00,072_Hormiguero_AP1,3,1,1,1,1,1.0,online
2026-04-23 16:00:00,072_Hormiguero_AP1,8,2,3,2,2,1.5,online
2026-04-23 17:00:00,067_Montebello-AP1,4,1,2,1,1,2.0,offline
2026-04-23 17:00:00,072_Hormiguero_AP1,3,1,1,1,1,1.0,online
2026-04-23 18:00:00,072_Hormiguero_AP1,6,2,2,2,2,1.0,online
2026-04-23 19:00:00,058_La Elvira-AP1,5,1,2,1,1,2.0,online
2026-04-23 19:00:00,059_El Saladito-AP1,3,1,1,1,1,1.0,online
2026-04-23 19:00:00,072_Hormiguero_AP1,3,1,1,1,1,1.0,online
2026-04-23 21:00:00,070_La Buitrera-AP1,3,1,1,1,1,1.0,dormant
2026-04-23 22:00:00,060_Felidia-AP2,7,2,3,2,2,1.5,online
2026-04-23 22:00:00,072_Hormiguero_AP1,3,1,1,1,1,1.0,online
2026-04-24 05:00:00,072_Hormiguero_AP1,4,1,2,1,1,2.0,online
2026-04-24 06:00:00,058_La Elvira-AP1,4,1,1,1,1,1.0,online
2026-04-24 06:00:00,060_Felidia-AP2,5,1,2,1,1,2.0,online
2026-04-24 06:00:00,072_Hormiguero_AP1,3,1,1,1,1,1.0,online
2026-04-24 07:00:00,059_El Saladito-AP1,5,1,2,1,1,2.0,online
2026-04-24 07:00:00,067_Montebello-AP1,3,1,1,1,1,1.0,offline
2026-04-24 08:00:00,059_El Saladito-AP1,8,2,4,2,2,2.0,online
2026-04-24 09:00:00,072_Hormiguero_AP1,3,1,1,1,1,1.0,online
2026-04-24 10:00:00,072_Hormiguero_AP1,3,1,1,1,1,1.0,online
2026-04-24 11:00:00,073_Navarro-AP1,5,1,2,1,1,2.0,online
2026-04-24 13:00:00,060_Felidia-AP1,10,3,4,3,3,1.3333333333333333,online
2026-04-24 14:00:00,072_Hormiguero_AP1,10,3,3,3,3,1.0,online
2026-04-24 15:00:00,058_La Elvira-AP1,6,2,2,2,2,1.0,online
2026-04-24 15:00:00,072_Hormiguero_AP1,8,2,4,2,3,2.0,online
2026-04-24 17:00:00,058_La Elvira-AP1,3,1,1,1,1,1.0,online
2026-04-24 18:00:00,059_El Saladito-AP1,3,1,1,1,1,1.0,online
2026-04-24 20:00:00,058_La Elvira-AP1,3,1,1,1,1,1.0,online
2026-04-24 20:00:00,061_La Leonera-AP1,2,1,0,1,1,0.0,online
2026-04-24 20:00:00,063_Los Andes-AP1,4,1,2,1,1,2.0,online
2026-04-24 20:00:00,069_La Paz-AP1,3,1,1,1,1,1.0,offline
2026-04-24 20:00:00,072_Hormiguero_AP1,7,2,2,2,2,1.0,online
2026-04-24 21:00:00,061_La Leonera-AP1,1,0,1,0,1,,online
2026-04-24 21:00:00,066_Pance-AP1,4,1,2,1,1,2.0,online
2026-04-24 22:00:00,060_Felidia-AP2,4,1,1,1,1,1.0,online
2026-04-24 22:00:00,072_Hormiguero_AP1,4,1,1,1,1,1.0,online
2026-04-24 23:00:00,072_Hormiguero_AP1,3,1,1,1,1,1.0,online
2026-04-25 00:00:00,072_Hormiguero_AP1,3,1,1,1,1,1.0,online
2026-04-25 01:00:00,072_Hormiguero_AP1,3,1,1,1,1,1.0,online
2026-04-25 03:00:00,059_El Saladito-AP1,3,1,1,1,1,1.0,online
2026-04-25 06:00:00,072_Hormiguero_AP1,4,1,1,1,1,1.0,online
2026-04-25 07:00:00,060_Felidia-AP2,4,1,2,1,1,2.0,online
2026-04-25 07:00:00,072_Hormiguero_AP1,9,3,3,3,3,1.0,online
2026-04-25 08:00:00,072_Hormiguero_AP1,3,1,1,1,1,1.0,online
2026-04-25 09:00:00,059_El Saladito-AP1,3,1,1,1,1,1.0,online
2026-04-25 09:00:00,060_Felidia-AP2,3,1,1,1,1,1.0,online
2026-04-25 10:00:00,060_Felidia-AP1,3,1,1,1,1,1.0,online
2026-04-25 10:00:00,060_Felidia-AP2,5,1,2,1,2,2.0,online
2026-04-25 10:00:00,063_Los Andes-AP1,4,1,1,1,1,1.0,online
2026-04-25 10:00:00,072_Hormiguero_AP1,4,1,1,1,1,1.0,online
2026-04-25 12:00:00,072_Hormiguero_AP1,3,1,1,1,1,1.0,online
2026-04-25 13:00:00,057_La Castilla-AP1,2,1,0,1,1,0.0,online
2026-04-25 13:00:00,059_El Saladito-AP1,4,1,1,1,1,1.0,online
2026-04-25 13:00:00,061_La Leonera-AP1,2,1,0,1,1,0.0,online
2026-04-25 13:00:00,072_Hormiguero_AP1,1,0,1,0,1,,online
2026-04-25 14:00:00,057_La Castilla-AP1,4,1,1,1,2,1.0,online
2026-04-25 14:00:00,061_La Leonera-AP1,1,0,1,0,1,,online
2026-04-25 14:00:00,072_Hormiguero_AP1,5,2,1,2,2,0.5,online
2026-04-25 15:00:00,057_La Castilla-AP1,1,0,1,0,1,,online
2026-04-25 15:00:00,061_La Leonera-AP1,4,1,1,1,1,1.0,online
2026-04-25 15:00:00,072_Hormiguero_AP1,10,2,5,2,3,2.5,online
2026-04-25 16:00:00,072_Hormiguero_AP1,4,1,1,1,1,1.0,online
2026-04-25 17:00:00,062_Pichinde-AP2,3,1,1,1,1,1.0,online
2026-04-25 17:00:00,072_Hormiguero_AP1,3,1,1,1,1,1.0,online
2026-04-25 18:00:00,060_Felidia-AP2,5,1,2,1,1,2.0,online
2026-04-25 18:00:00,072_Hormiguero_AP1,7,2,3,2,2,1.5,online
2026-04-25 19:00:00,060_Felidia-AP1,4,1,1,1,1,1.0,online
2026-04-25 19:00:00,072_Hormiguero_AP1,3,1,1,1,1,1.0,online
2026-04-25 20:00:00,059_El Saladito-AP1,5,1,2,1,1,2.0,online
2026-04-25 20:00:00,072_Hormiguero_AP1,3,1,1,1,1,1.0,online
2026-04-25 21:00:00,058_La Elvira-AP2,2,1,0,1,1,0.0,dormant
2026-04-25 21:00:00,072_Hormiguero_AP1,3,1,1,1,1,1.0,online
2026-04-25 22:00:00,058_La Elvira-AP2,2,0,2,0,1,,dormant
2026-04-25 22:00:00,059_El Saladito-AP1,3,1,1,1,1,1.0,online
2026-04-25 22:00:00,062_Pichinde-AP2,5,1,2,1,1,2.0,online
2026-04-26 04:00:00,060_Felidia-AP2,4,1,2,1,1,2.0,online
2026-04-26 05:00:00,059_El Saladito-AP1,3,1,1,1,1,1.0,online
2026-04-26 05:00:00,072_Hormiguero_AP1,3,1,0,1,1,0.0,online
2026-04-26 06:00:00,072_Hormiguero_AP1,4,1,2,1,2,2.0,online
2026-04-26 07:00:00,072_Hormiguero_AP1,2,1,0,1,1,0.0,online
2026-04-26 08:00:00,062_Pichinde-AP2,5,1,2,1,1,2.0,online
2026-04-26 08:00:00,072_Hormiguero_AP1,4,1,2,1,2,2.0,online
2026-04-26 08:00:00,073_Navarro-AP1,2,1,0,1,1,0.0,online
2026-04-26 09:00:00,073_Navarro-AP1,1,0,1,0,1,,online
2026-04-26 10:00:00,061_La Leonera-AP1,4,1,1,1,1,1.0,online
2026-04-26 10:00:00,072_Hormiguero_AP1,4,1,1,1,1,1.0,online
2026-04-26 11:00:00,060_Felidia-AP1,3,1,1,1,1,1.0,online
2026-04-26 12:00:00,070_La Buitrera-AP1,3,1,1,1,1,1.0,dormant
2026-04-26 14:00:00,060_Felidia-AP1,4,1,1,1,1,1.0,online
2026-04-26 14:00:00,060_Felidia-AP2,3,1,1,1,1,1.0,online
2026-04-26 15:00:00,060_Felidia-AP1,3,1,1,1,1,1.0,online
2026-04-26 16:00:00,071_Villacarmelo-AP1,3,1,1,1,1,1.0,dormant
2026-04-26 17:00:00,069_La Paz-AP1,3,1,1,1,1,1.0,offline
2026-04-26 17:00:00,072_Hormiguero_AP1,4,1,2,1,1,2.0,online
2026-04-26 18:00:00,060_Felidia-AP2,3,1,1,1,1,1.0,online
2026-04-26 18:00:00,072_Hormiguero_AP1,2,1,0,1,1,0.0,online
2026-04-26 19:00:00,072_Hormiguero_AP1,1,0,1,0,1,,online
2026-04-26 20:00:00,060_Felidia-AP1,3,1,1,1,1,1.0,online
2026-04-26 20:00:00,068_Golondrinas-AP1,3,1,1,1,1,1.0,offline
2026-04-26 21:00:00,070_La Buitrera-AP1,3,1,1,1,1,1.0,dormant
2026-04-26 21:00:00,072_Hormiguero_AP1,6,2,1,2,2,0.5,online
2026-04-26 22:00:00,059_El Saladito-AP1,3,1,1,1,1,1.0,online
2026-04-26 22:00:00,060_Felidia-AP2,2,1,0,1,1,0.0,online
2026-04-26 22:00:00,072_Hormiguero_AP1,8,2,4,2,3,2.0,online
2026-04-26 23:00:00,060_Felidia-AP2,1,0,1,0,1,,online
2026-04-27 01:00:00,058_La Elvira-AP1,3,1,1,1,1,1.0,online
2026-04-27 01:00:00,072_Hormiguero_AP1,5,1,2,1,1,2.0,online
2026-04-27 03:00:00,072_Hormiguero_AP1,3,1,1,1,1,1.0,online
2026-04-27 06:00:00,059_El Saladito-AP1,3,1,1,1,1,1.0,online
2026-04-27 08:00:00,061_La Leonera-AP2,4,1,2,1,1,2.0,online
2026-04-27 09:00:00,060_Felidia-AP2,3,1,1,1,1,1.0,online
2026-04-27 09:00:00,072_Hormiguero_AP1,3,1,1,1,1,1.0,online
2026-04-27 10:00:00,063_Los Andes-AP3,3,1,1,1,1,1.0,online
2026-04-27 11:00:00,060_Felidia-AP2,3,1,1,1,1,1.0,online
2026-04-27 14:00:00,060_Felidia-AP1,2,1,0,1,1,0.0,online
2026-04-27 15:00:00,060_Felidia-AP1,1,0,1,0,1,,online
2026-04-27 15:00:00,067_Montebello-AP1,5,1,2,1,1,2.0,offline
2026-04-27 16:00:00,057_La Castilla-AP2,3,1,1,1,1,1.0,online
2026-04-27 17:00:00,057_La Castilla-AP1,4,1,2,1,1,2.0,online
2026-04-27 19:00:00,072_Hormiguero_AP1,4,1,2,1,1,2.0,online
2026-04-27 20:00:00,060_Felidia-AP1,3,1,1,1,1,1.0,online
2026-04-27 20:00:00,072_Hormiguero_AP1,3,1,1,1,1,1.0,online
2026-04-27 22:00:00,072_Hormiguero_AP1,3,1,1,1,1,1.0,online
2026-04-28 07:00:00,060_Felidia-AP2,3,1,1,1,1,1.0,online
2026-04-28 07:00:00,072_Hormiguero_AP1,2,1,0,1,1,0.0,online
