timestamp,ap_name,ssid,client_id,client_description,event_category,event_type,event_detail
2026-04-14 20:44:57,072_Hormiguero_AP1,Zona Wifi Rural Gratis-Alcaldia,dac3379b22172257,Redmi-A5,802.11,802.11 disassociation,"""previous authentication expired"""
2026-04-14 21:06:22,072_Hormiguero_AP1,Zona Wifi Rural Gratis-Alcaldia,2eaca1722e98d75b,OPPO-A58,802.1X,802.1X authentication,"""radio: 0, vap: 0, client_mac: FB:FE:DE:EE:EB:A2, aid: 335712612"""
2026-04-14 21:06:23,072_Hormiguero_AP1,Zona Wifi Rural Gratis-Alcaldia,2eaca1722e98d75b,OPPO-A58,802.11,802.11 association,"""channel: 6, rssi: 27, band: 2"""
2026-04-14 21:07:02,072_Hormiguero_AP1,Zona Wifi Rural Gratis-Alcaldia,2eaca1722e98d75b,OPPO-A58,802.11,802.11 disassociation,"""previous authentication expired"""
2026-04-14 21:11:08,072_Hormiguero_AP1,Zona Wifi Rural Gratis-Alcaldia,99ab0c32e60edad8,realme-C51,802.1X,802.1X authentication,"""radio: 0, vap: 0, client_mac: 9A:66:E9:93:87:32, aid: 460935027"""
2026-04-14 21:11:09,072_Hormiguero_AP1,Zona Wifi Rural Gratis-Alcaldia,99ab0c32e60edad8,realme-C51,802.11,802.11 association,"""channel: 1, rssi: 54, band: 2"""
2026-04-14 21:15:03,072_Hormiguero_AP1,Zona Wifi Rural Gratis-Alcaldia,99ab0c32e60edad8,realme-C51,802.11,802.11 disassociation,"""previous authentication expired"""
2026-04-14 22:17:26,072_Hormiguero_AP1,Zona Wifi Rural Gratis-Alcaldia,0055aa9f420f87c1,Redmi-Note-11,802.1X,802.1X authentication,"""radio: 1, vap: 0, client_mac: 9C:B8:83:6F:08:54, aid: 1344677361"""
2026-04-14 22:17:26,072_Hormiguero_AP1,Zona Wifi Rural Gratis-Alcaldia,0055aa9f420f87c1,Redmi-Note-11,802.11,802.11 association,"""channel: 44, rssi: 29, band: 5"""
2026-04-14 22:24:56,072_Hormiguero_AP1,Zona Wifi Rural Gratis-Alcaldia,0055aa9f420f87c1,Redmi-Note-11,802.11,802.11 disassociation,"""client was deauthenticated"""
2026-04-14 22:30:56,072_Hormiguero_AP1,Zona Wifi Rural Gratis-Alcaldia,99ab0c32e60edad8,realme-C51,802.11,802.11 association,"""channel: 1, rssi: 18, band: 2"""
2026-04-14 22:30:56,072_Hormiguero_AP1,Zona Wifi Rural Gratis-Alcaldia,99ab0c32e60edad8,realme-C51,802.1X,802.1X authentication,"""radio: 0, vap: 0, client_mac: BF:0B:76:EC:20:4E, aid: 1906013614"""
2026-04-14 22:33:08,072_Hormiguero_AP1,Zona Wifi Rural Gratis-Alcaldia,99ab0c32e60edad8,realme-C51,802.11,802.11 disassociation,"""previous authentication expired"""
2026-04-14 22:39:23,060_Felidia-AP2,Zona Wifi Rural Gratis-Alcaldia,269a60c1f4c3e1b1,Apple iPhone 11-A993,802.1X,802.1X authentication,"""radio: 1, vap: 0, client_mac: 4E:8D:88:6F:20:EF, aid: 1766921415"""
2026-04-14 22:39:24,060_Felidia-AP2,Zona Wifi Rural Gratis-Alcaldia,269a60c1f4c3e1b1,Apple iPhone 11-A993,802.11,802.11 association,"""channel: 157, rssi: 56, band: 5"""
2026-04-14 22:41:16,059_El Saladito-AP1,Zona Wifi Rural Gratis-Alcaldia,e991aa29dbd863bc,Redmi-Note-13,802.1X,802.1X authentication,"""radio: 0, vap: 0, client_mac: 82:A3:26:AE:B1:77, aid: 418466308"""
2026-04-14 22:41:17,059_El Saladito-AP1,Zona Wifi Rural Gratis-Alcaldia,e991aa29dbd863bc,Redmi-Note-13,802.11,802.11 association,"""channel: 1, rssi: 5, band: 2"""
2026-04-14 22:41:19,059_El Saladito-AP1,Zona Wifi Rural Gratis-Alcaldia,e991aa29dbd863bc,Redmi-Note-13,Auth,Splash authentication,"""duration: 3600"""
2026-04-14 22:42:45,072_Hormiguero_AP1,Zona Wifi Rural Gratis-Alcaldia,0055aa9f420f87c1,Redmi-Note-11,802.11,802.11 association,"""channel: 6, rssi: 42, band: 2"""
2026-04-14 22:42:45,072_Hormiguero_AP1,Zona Wifi Rural Gratis-Alcaldia,0055aa9f420f87c1,Redmi-Note-11,802.1X,802.1X authentication,"""radio: 0, vap: 0, client_mac: 64:95:06:1F:06:56, aid: 576915036"""
2026-04-14 22:43:51,072_Hormiguero_AP1,Zona Wifi Rural Gratis-Alcaldia,0055aa9f420f87c1,Redmi-Note-11,802.11,802.11 disassociation,"""client not responding"""
2026-04-14 22:46:00,060_Felidia-AP2,Zona Wifi Rural Gratis-Alcaldia,269a60c1f4c3e1b1,Apple iPhone 11-A993,802.11,802.11 disassociation,"""client has left AP"""
2026-04-14 22:46:16,059_El Saladito-AP1,Zona Wifi Rural Gratis-Alcaldia,e991aa29dbd863bc,Redmi-Note-13,802.11,802.11 disassociation,"""client was deauthenticated"""
2026-04-14 23:50:19,060_Felidia-AP1,Zona Wifi Rural Gratis-Alcaldia,e2cf3acdfb088367,Redmi-Note-14,802.1X,802.1X authentication,"""radio: 0, vap: 0, client_mac: 71:A8:39:1A:23:C6, aid: 1103892027"""
2026-04-14 23:50:20,060_Felidia-AP1,Zona Wifi Rural Gratis-Alcaldia,e2cf3acdfb088367,Redmi-Note-14,802.11,802.11 association,"""channel: 1, rssi: 60, band: 2"""
2026-04-14 23:57:35,060_Felidia-AP1,Zona Wifi Rural Gratis-Alcaldia,e2cf3acdfb088367,Redmi-Note-14,802.11,802.11 disassociation,"""previous authentication expired"""
2026-04-15 06:33:34,072_Hormiguero_AP1,Zona Wifi Rural Gratis-Alcaldia,261af5ee9a342cb2,M2103K19G,802.1X,802.1X authentication,"""radio: 0, vap: 0, client_mac: 90:F9:E7:E2:39:63, aid: 1327994660"""
2026-04-15 06:33:34,072_Hormiguero_AP1,Zona Wifi Rural Gratis-Alcaldia,261af5ee9a342cb2,M2103K19G,802.11,802.11 association,"""channel: 11, rssi: 19, band: 2"""
2026-04-15 06:43:08,072_Hormiguero_AP1,Zona Wifi Rural Gratis-Alcaldia,261af5ee9a342cb2,M2103K19G,802.11,802.11 disassociation,"""previous authentication expired"""
2026-04-15 09:52:15,072_Hormiguero_AP1,Zona Wifi Rural Gratis-Alcaldia,ba35ff6be1c20842,V2332,802.1X,802.1X authentication,"""radio: 0, vap: 0, client_mac: 01:70:E1:47:43:83, aid: 1472821467"""
2026-04-15 09:52:15,072_Hormiguero_AP1,Zona Wifi Rural Gratis-Alcaldia,ba35ff6be1c20842,V2332,802.11,802.11 association,"""channel: 11, rssi: 53, band: 2"""
2026-04-15 09:53:14,072_Hormiguero_AP1,Zona Wifi Rural Gratis-Alcaldia,ba35ff6be1c20842,V2332,802.11,802.11 disassociation,"""client not responding"""
2026-04-15 10:13:19,059_El Saladito-AP1,Zona Wifi Rural Gratis-Alcaldia,181f7b886d119b46,Android_19MT7JI7,802.1X,802.1X authentication,"""radio: 1, vap: 0, client_mac: 5A:E3:AE:18:9E:DF, aid: 638586892"""
2026-04-15 10:13:19,059_El Saladito-AP1,Zona Wifi Rural Gratis-Alcaldia,181f7b886d119b46,Android_19MT7JI7,802.11,802.11 association,"""channel: 153, rssi: 8, band: 5"""
2026-04-15 10:16:30,059_El Saladito-AP1,Zona Wifi Rural Gratis-Alcaldia,181f7b886d119b46,Android_19MT7JI7,802.11,802.11 disassociation,"""client was deauthenticated"""
2026-04-15 10:33:58,057_La Castilla-AP1,Zona Wifi Rural Gratis-Alcaldia,8e1add76ebdc05fc,30:32:35:04:6a:04,802.11,802.11 association,"""channel: 11, rssi: 40, band: 2"""
2026-04-15 10:33:58,057_La Castilla-AP1,Zona Wifi Rural Gratis-Alcaldia,8e1add76ebdc05fc,30:32:35:04:6a:04,802.1X,802.1X authentication,"""radio: 0, vap: 0, client_mac: A7:4B:D2:B6:D0:C6, aid: 1498052743"""
2026-04-15 10:37:34,057_La Castilla-AP1,Zona Wifi Rural Gratis-Alcaldia,8e1add76ebdc05fc,30:32:35:04:6a:04,802.11,802.11 disassociation,"""client was deauthenticated"""
2026-04-15 11:17:26,057_La Castilla-AP1,Zona Wifi Rural Gratis-Alcaldia,2426ecca9a34ff68,Redmi-Note-11-Pro-5G,802.1X,802.1X authentication,"""radio: 0, vap: 0, client_mac: D0:EF:BF:2B:F8:BF, aid: 541336639"""
2026-04-15 11:17:27,057_La Castilla-AP1,Zona Wifi Rural Gratis-Alcaldia,2426ecca9a34ff68,Redmi-Note-11-Pro-5G,802.11,802.11 association,"""channel: 1, rssi: 6, band: 2"""
2026-04-15 11:26:20,057_La Castilla-AP1,Zona Wifi Rural Gratis-Alcaldia,2426ecca9a34ff68,Redmi-Note-11-Pro-5G,802.11,802.11 disassociation,"""client was deauthenticated"""
2026-04-15 11:26:23,057_La Castilla-AP1,Zona Wifi Rural Gratis-Alcaldia,2426ecca9a34ff68,Redmi-Note-11-Pro-5G,802.11,802.11 disassociation,"""client not responding"""
2026-04-15 11:34:45,072_Hormiguero_AP1,Zona Wifi Rural Gratis-Alcaldia,bf864fc67a85a624,ZTE-Blade-A34-E191,802.1X,802.1X authentication,"""radio: 0, vap: 0, client_mac: F3:97:8E:16:22:D7, aid: 536676352"""
2026-04-15 11:34:45,072_Hormiguero_AP1,Zona Wifi Rural Gratis-Alcaldia,bf864fc67a85a624,ZTE-Blade-A34-E191,802.11,802.11 association,"""channel: 6, rssi: 20, band: 2"""
2026-04-15 11:38:22,072_Hormiguero_AP1,Zona Wifi Rural Gratis-Alcaldia,bf864fc67a85a624,ZTE-Blade-A34-E191,802.11,802.11 disassociation,"""client was deauthenticated"""
2026-04-15 11:47:37,072_Hormiguero_AP1,Zona Wifi Rural Gratis-Alcaldia,261af5ee9a342cb2,M2103K19G,802.1X,802.1X authentication,"""radio: 1, vap: 0, client_mac: 54:09:08:C7:F1:AA, aid: 336419932"""
2026-04-15 11:47:37,072_Hormiguero_AP1,Zona Wifi Rural Gratis-Alcaldia,261af5ee9a342cb2,M2103K19G,802.11,802.11 association,"""channel: 36, rssi: 6, band: 5"""
2026-04-15 11:50:01,060_Felidia-AP2,Zona Wifi Rural Gratis-Alcaldia,4c7449f53bfab601,Redmi-Note-12,802.11,802.11 association,"""channel: 11, rssi: 11, band: 2"""
2026-04-15 11:50:01,060_Felidia-AP2,Zona Wifi Rural Gratis-Alcaldia,4c7449f53bfab601,Redmi-Note-12,802.1X,802.1X authentication,"""radio: 0, vap: 0, client_mac: 16:16:58:EA:21:36, aid: 672207794"""
2026-04-15 11:52:40,060_Felidia-AP2,Zona Wifi Rural Gratis-Alcaldia,4c7449f53bfab601,Redmi-Note-12,802.11,802.11 disassociation,"""client not responding"""
2026-04-15 11:55:41,072_Hormiguero_AP1,Zona Wifi Rural Gratis-Alcaldia,261af5ee9a342cb2,M2103K19G,802.11,802.11 disassociation,"""client was deauthenticated"""
2026-04-15 12:48:46,072_Hormiguero_AP1,Zona Wifi Rural Gratis-Alcaldia,7f0f4dec874151b2,OPPO-A38-A869,802.11,802.11 association,"""channel: 6, rssi: 27, band: 2"""
2026-04-15 12:48:46,072_Hormiguero_AP1,Zona Wifi Rural Gratis-Alcaldia,7f0f4dec874151b2,OPPO-A38-A869,802.1X,802.1X authentication,"""radio: 0, vap: 0, client_mac: CA:F4:28:56:91:72, aid: 200892649"""
2026-04-15 12:56:00,072_Hormiguero_AP1,Zona Wifi Rural Gratis-Alcaldia,7f0f4dec874151b2,OPPO-A38-A869,802.11,802.11 disassociation,"""previous authentication expired"""
2026-04-15 15:04:30,060_Felidia-AP2,Zona Wifi Rural Gratis-Alcaldia,37121e60d1c769dc,DESKTOP-UIRN5OI,802.11,802.11 association,"""channel: 153, rssi: 9, band: 5"""
2026-04-15 15:04:30,060_Felidia-AP2,Zona Wifi Rural Gratis-Alcaldia,37121e60d1c769dc,DESKTOP-UIRN5OI,802.1X,802.1X authentication,"""radio: 1, vap: 0, client_mac: 35:D1:00:0F:8B:D1, aid: 607968565"""
2026-04-15 15:12:24,060_Felidia-AP2,Zona Wifi Rural Gratis-Alcaldia,37121e60d1c769dc,DESKTOP-UIRN5OI,802.11,802.11 disassociation,"""client was deauthenticated"""
2026-04-15 15:48:14,072_Hormiguero_AP1,Zona Wifi Rural Gratis-Alcaldia,962735c1b73f8662,Android_I59I12JB,802.1X,802.1X authentication,"""radio: 0, vap: 0, client_mac: D6:D7:79:04:76:FC, aid: 730828743"""
2026-04-15 15:48:14,072_Hormiguero_AP1,Zona Wifi Rural Gratis-Alcaldia,962735c1b73f8662,Android_I59I12JB,802.11,802.11 association,"""channel: 6, rssi: 6, band: 2"""
2026-04-15 15:48:28,072_Hormiguero_AP1,Zona Wifi Rural Gratis-Alcaldia,962735c1b73f8662,Android_I59I12JB,802.11,802.11 disassociation,"""client has left AP"""
2026-04-15 15:56:53,058_La Elvira-AP2,Zona Wifi Rural Gratis-Alcaldia,b00494c23b08d14f,Android-A198,802.1X,802.1X authentication,"""radio: 1, vap: 0, client_mac: C6:47:16:BC:34:04, aid: 1234715172"""
2026-04-15 15:56:53,058_La Elvira-AP2,Zona Wifi Rural Gratis-Alcaldia,b00494c23b08d14f,Android-A198,802.11,802.11 association,"""channel: 149, rssi: 28, band: 5"""
2026-04-15 15:56:59,058_La Elvira-AP2,Zona Wifi Rural Gratis-Alcaldia,b00494c23b08d14f,Android-A198,802.11,802.11 disassociation,"""client has left AP"""
2026-04-15 16:43:45,072_Hormiguero_AP1,Zona Wifi Rural Gratis-Alcaldia,11e04eeb66aa4be5,Redmi-Note-13-Pro,802.11,802.11 association,"""channel: 1, rssi: 10, band: 2"""
2026-04-15 16:43:45,072_Hormiguero_AP1,Zona Wifi Rural Gratis-Alcaldia,11e04eeb66aa4be5,Redmi-Note-13-Pro,802.1X,802.1X authentication,"""radio: 0, vap: 0, client_mac: 0E:1C:81:CC:E0:ED, aid: 286760416"""
2026-04-15 16:50:25,072_Hormiguero_AP1,Zona Wifi Rural Gratis-Alcaldia,11e04eeb66aa4be5,Redmi-Note-13-Pro,802.11,802.11 disassociation,"""client was deauthenticated"""
2026-04-15 17:40:54,061_La Leonera-AP2,Zona Wifi Rural Gratis-Alcaldia,63ff2fe24695379f,realme-C75-5G,802.1X,802.1X authentication,"""radio: 1, vap: 0, client_mac: 70:67:43:E7:EB:CD, aid: 969223124"""
2026-04-15 17:40:54,061_La Leonera-AP2,Zona Wifi Rural Gratis-Alcaldia,63ff2fe24695379f,realme-C75-5G,802.11,802.11 association,"""channel: 153, rssi: 9, band: 5"""
2026-04-15 17:42:13,061_La Leonera-AP2,Zona Wifi Rural Gratis-Alcaldia,63ff2fe24695379f,realme-C75-5G,802.11,802.11 disassociation,"""client not responding"""
2026-04-15 18:33:33,059_El Saladito-AP1,Zona Wifi Rural Gratis-Alcaldia,417ed4b67059e339,Redmi-12,802.1X,802.1X authentication,"""radio: 1, vap: 0, client_mac: 12:88:B3:7F:67:22, aid: 961305154"""
2026-04-15 18:33:33,059_El Saladito-AP1,Zona Wifi Rural Gratis-Alcaldia,417ed4b67059e339,Redmi-12,802.11,802.11 association,"""channel: 161, rssi: 16, band: 5"""
2026-04-15 18:37:57,067_Montebello-AP1,Zona Wifi Rural Gratis-Alcaldia,04e3a13a1d5881ca,7e:5d:36:00:55:c0,802.11,802.11 association,"""channel: 1, rssi: 17, band: 2"""
2026-04-15 18:37:57,067_Montebello-AP1,Zona Wifi Rural Gratis-Alcaldia,04e3a13a1d5881ca,7e:5d:36:00:55:c0,802.1X,802.1X authentication,"""radio: 0, vap: 0, client_mac: 17:FC:B3:76:21:F1, aid: 549535888"""
2026-04-15 18:38:36,067_Montebello-AP1,Zona Wifi Rural Gratis-Alcaldia,04e3a13a1d5881ca,7e:5d:36:00:55:c0,802.11,802.11 disassociation,"""previous authentication expired"""
2026-04-15 18:38:54,059_El Saladito-AP1,Zona Wifi Rural Gratis-Alcaldia,417ed4b67059e339,Redmi-12,802.11,802.11 disassociation,"""previous authentication expired"""
2026-04-15 18:39:04,059_El Saladito-AP1,Zona Wifi Rural Gratis-Alcaldia,a01f8b777d8286a2,Redmi-10,802.1X,802.1X authentication,"""radio: 1, vap: 0, client_mac: DD:28:4F:2D:28:69, aid: 1450040759"""
2026-04-15 18:39:04,059_El Saladito-AP1,Zona Wifi Rural Gratis-Alcaldia,a01f8b777d8286a2,Redmi-10,802.11,802.11 association,"""channel: 153, rssi: 42, band: 5"""
2026-04-15 18:42:09,059_El Saladito-AP1,Zona Wifi Rural Gratis-Alcaldia,417ed4b67059e339,Redmi-12,802.11,802.11 disassociation,"""client not responding"""
2026-04-15 18:42:59,072_Hormiguero_AP1,Zona Wifi Rural Gratis-Alcaldia,11138d27bb3ce410,1e:f5:78:71:3d:1a,802.11,802.11 association,"""channel: 157, rssi: 57, band: 5"""
2026-04-15 18:42:59,072_Hormiguero_AP1,Zona Wifi Rural Gratis-Alcaldia,11138d27bb3ce410,1e:f5:78:71:3d:1a,802.1X,802.1X authentication,"""radio: 1, vap: 0, client_mac: 35:CB:D5:04:28:41, aid: 753454887"""
2026-04-15 18:44:47,072_Hormiguero_AP1,Zona Wifi Rural Gratis-Alcaldia,e1d0080c4ee6906f,d2:08:37:53:32:93,802.11,802.11 association,"""channel: 11, rssi: 54, band: 2"""
2026-04-15 18:44:47,072_Hormiguero_AP1,Zona Wifi Rural Gratis-Alcaldia,e1d0080c4ee6906f,d2:08:37:53:32:93,802.1X,802.1X authentication,"""radio: 0, vap: 0, client_mac: 0A:97:AB:82:12:1E, aid: 514631418"""
2026-04-15 18:45:18,059_El Saladito-AP1,Zona Wifi Rural Gratis-Alcaldia,a01f8b777d8286a2,Redmi-10,802.11,802.11 disassociation,"""client not responding"""
2026-04-15 18:46:48,072_Hormiguero_AP1,Zona Wifi Rural Gratis-Alcaldia,11138d27bb3ce410,1e:f5:78:71:3d:1a,802.11,802.11 disassociation,"""client was deauthenticated"""
2026-04-15 18:52:04,072_Hormiguero_AP1,Zona Wifi Rural Gratis-Alcaldia,e1d0080c4ee6906f,d2:08:37:53:32:93,802.11,802.11 disassociation,"""client not responding"""
2026-04-15 19:02:50,072_Hormiguero_AP1,Zona Wifi Rural Gratis-Alcaldia,faa4b8f933909cc4,M2006C3LG-Redmi9A,802.1X,802.1X authentication,"""radio: 1, vap: 0, client_mac: B2:68:D7:BF:70:F2, aid: 947260834"""
2026-04-15 19:02:50,072_Hormiguero_AP1,Zona Wifi Rural Gratis-Alcaldia,faa4b8f933909cc4,M2006C3LG-Redmi9A,802.11,802.11 association,"""channel: 149, rssi: 38, band: 5"""
2026-04-15 19:02:51,072_Hormiguero_AP1,Zona Wifi Rural Gratis-Alcaldia,faa4b8f933909cc4,M2006C3LG-Redmi9A,Auth,Splash authentication,"""duration: 3600"""
2026-04-15 19:03:44,072_Hormiguero_AP1,Zona Wifi Rural Gratis-Alcaldia,faa4b8f933909cc4,M2006C3LG-Redmi9A,802.11,802.11 disassociation,"""client was deauthenticated"""
2026-04-15 19:04:40,072_Hormiguero_AP1,Zona Wifi Rural Gratis-Alcaldia,faa4b8f933909cc4,M2006C3LG-Redmi9A,802.11,802.11 disassociation,"""previous authentication expired"""
2026-04-15 19:19:18,072_Hormiguero_AP1,Zona Wifi Rural Gratis-Alcaldia,4e98a786fd2c1b44,22:0a:24:32:70:ff,802.11,802.11 association,"""channel: 6, rssi: 9, band: 2"""
2026-04-15 19:19:18,072_Hormiguero_AP1,Zona Wifi Rural Gratis-Alcaldia,4e98a786fd2c1b44,22:0a:24:32:70:ff,802.1X,802.1X authentication,"""radio: 0, vap: 0, client_mac: 2A:FE:09:9F:76:91, aid: 687871438"""
2026-04-15 19:25:18,072_Hormiguero_AP1,Zona Wifi Rural Gratis-Alcaldia,4e98a786fd2c1b44,22:0a:24:32:70:ff,802.11,802.11 disassociation,"""client was deauthenticated"""
2026-04-15 19:44:15,059_El Saladito-AP1,Zona Wifi Rural Gratis-Alcaldia,a01f8b777d8286a2,Redmi-10,802.1X,802.1X authentication,"""radio: 1, vap: 0, client_mac: 91:7F:D9:62:23:D6, aid: 1134807246"""
2026-04-15 19:44:15,059_El Saladito-AP1,Zona Wifi Rural Gratis-Alcaldia,a01f8b777d8286a2,Redmi-10,802.11,802.11 association,"""channel: 157, rssi: 19, band: 5"""
2026-04-15 19:49:53,059_El Saladito-AP1,Zona Wifi Rural Gratis-Alcaldia,a01f8b777d8286a2,Redmi-10,802.11,802.11 disassociation,"""client has left AP"""
2026-04-15 20:01:05,058_La Elvira-AP1,Zona Wifi Rural Gratis-Alcaldia,cc7a1b79ba2d7e65,Redmi-A2,802.1X,802.1X authentication,"""radio: 0, vap: 0, client_mac: A9:86:90:34:DA:36, aid: 2140502018"""
2026-04-15 20:01:05,058_La Elvira-AP1,Zona Wifi Rural Gratis-Alcaldia,cc7a1b79ba2d7e65,Redmi-A2,802.11,802.11 association,"""channel: 11, rssi: 54, band: 2"""
2026-04-15 20:04:00,058_La Elvira-AP1,Zona Wifi Rural Gratis-Alcaldia,cc7a1b79ba2d7e65,Redmi-A2,802.11,802.11 disassociation,"""client was deauthenticated"""
2026-04-15 20:29:24,059_El Saladito-AP1,Zona Wifi Rural Gratis-Alcaldia,1c6ac19615cf1b71,Android,802.1X,802.1X authentication,"""radio: 1, vap: 0, client_mac: 49:A4:E1:5D:B1:96, aid: 1896135108"""
2026-04-15 20:29:25,059_El Saladito-AP1,Zona Wifi Rural Gratis-Alcaldia,1c6ac19615cf1b71,Android,802.11,802.11 association,"""channel: 149, rssi: 24, band: 5"""
2026-04-15 20:36:52,059_El Saladito-AP1,Zona Wifi Rural Gratis-Alcaldia,1c6ac19615cf1b71,Android,802.11,802.11 disassociation,"""client has left AP"""
2026-04-15 20:48:52,059_El Saladito-AP1,Zona Wifi Rural Gratis-Alcaldia,c291a4f005da27bc,OPPO-A38-E628,802.1X,802.1X authentication,"""radio: 1, vap: 0, client_mac: 7E:60:DD:D8:57:06, aid: 1943189616"""
2026-04-15 20:48:52,059_El Saladito-AP1,Zona Wifi Rural Gratis-Alcaldia,c291a4f005da27bc,OPPO-A38-E628,802.11,802.11 association,"""channel: 149, rssi: 19, band: 5"""
2026-04-15 20:48:52,059_El Saladito-AP1,Zona Wifi Rural Gratis-Alcaldia,c291a4f005da27bc,OPPO-A38-E628,Auth,Splash authentication,"""duration: 3600"""
2026-04-15 20:49:29,059_El Saladito-AP1,Zona Wifi Rural Gratis-Alcaldia,c291a4f005da27bc,OPPO-A38-E628,802.11,802.11 disassociation,"""client was deauthenticated"""
2026-04-15 21:13:02,072_Hormiguero_AP1,Zona Wifi Rural Gratis-Alcaldia,3379531fc28f9405,Android-D723,802.11,802.11 association,"""channel: 40, rssi: 27, band: 5"""
2026-04-15 21:13:02,072_Hormiguero_AP1,Zona Wifi Rural Gratis-Alcaldia,3379531fc28f9405,Android-D723,802.1X,802.1X authentication,"""radio: 1, vap: 0, client_mac: 20:49:C7:1C:59:98, aid: 1824945439"""
2026-04-15 21:19:12,072_Hormiguero_AP1,Zona Wifi Rural Gratis-Alcaldia,3379531fc28f9405,Android-D723,802.11,802.11 disassociation,"""client has left AP"""
2026-04-15 21:24:40,072_Hormiguero_AP1,Zona Wifi Rural Gratis-Alcaldia,3379531fc28f9405,Android-D723,802.11,802.11 disassociation,"""previous authentication expired"""
2026-04-15 21:42:15,059_El Saladito-AP1,Zona Wifi Rural Gratis-Alcaldia,fc4d34002b9ca8e2,Apple iPhone 13-B552,802.11,802.11 association,"""channel: 6, rssi: 18, band: 2"""
2026-04-15 21:42:15,059_El Saladito-AP1,Zona Wifi Rural Gratis-Alcaldia,fc4d34002b9ca8e2,Apple iPhone 13-B552,802.1X,802.1X authentication,"""radio: 0, vap: 0, client_mac: E1:3A:E3:32:35:1B, aid: 1466971105"""
2026-04-15 21:51:29,059_El Saladito-AP1,Zona Wifi Rural Gratis-Alcaldia,fc4d34002b9ca8e2,Apple iPhone 13-B552,802.11,802.11 disassociation,"""previous authentication expired"""
2026-04-15 22:21:29,060_Felidia-AP1,Zona Wifi Rural Gratis-Alcaldia,0733b8ce2b3fa141,A05-de-Giselle,802.1X,802.1X authentication,"""radio: 0, vap: 0, client_mac: 56:83:3C:89:FA:BE, aid: 824371175"""
2026-04-15 22:21:29,060_Felidia-AP1,Zona Wifi Rural Gratis-Alcaldia,0733b8ce2b3fa141,A05-de-Giselle,802.11,802.11 association,"""channel: 1, rssi: 21, band: 2"""
2026-04-15 22:23:51,060_Felidia-AP1,Zona Wifi Rural Gratis-Alcaldia,0733b8ce2b3fa141,A05-de-Giselle,802.11,802.11 disassociation,"""client has left AP"""
2026-04-16 02:02:45,063_Los Andes-AP3,Zona Wifi Rural Gratis-Alcaldia,6bd3e7ba1efd311e,Android-2,802.1X,802.1X authentication,"""radio: 0, vap: 0, client_mac: AB:B3:71:C7:6A:84, aid: 1051867225"""
2026-04-16 02:02:46,063_Los Andes-AP3,Zona Wifi Rural Gratis-Alcaldia,6bd3e7ba1efd311e,Android-2,802.11,802.11 association,"""channel: 6, rssi: 23, band: 2"""
2026-04-16 02:02:56,063_Los Andes-AP3,Zona Wifi Rural Gratis-Alcaldia,6bd3e7ba1efd311e,Android-2,802.11,802.11 disassociation,"""client not responding"""
2026-04-16 03:10:27,072_Hormiguero_AP1,Zona Wifi Rural Gratis-Alcaldia,1571b1956ccbd8cc,aa:2e:f5:4b:19:a2,802.1X,802.1X authentication,"""radio: 0, vap: 0, client_mac: CB:73:0D:79:AF:E5, aid: 1276028632"""
2026-04-16 03:10:27,072_Hormiguero_AP1,Zona Wifi Rural Gratis-Alcaldia,1571b1956ccbd8cc,aa:2e:f5:4b:19:a2,802.11,802.11 association,"""channel: 11, rssi: 51, band: 2"""
2026-04-16 03:16:51,072_Hormiguero_AP1,Zona Wifi Rural Gratis-Alcaldia,1571b1956ccbd8cc,aa:2e:f5:4b:19:a2,802.11,802.11 disassociation,"""client has left AP"""
2026-04-16 05:56:13,059_El Saladito-AP1,Zona Wifi Rural Gratis-Alcaldia,b2b53309c6607777,7e:40:ee:53:55:b9,802.1X,802.1X authentication,"""radio: 0, vap: 0, client_mac: 79:20:BE:DB:15:84, aid: 1743858747"""
2026-04-16 05:56:13,059_El Saladito-AP1,Zona Wifi Rural Gratis-Alcaldia,b2b53309c6607777,7e:40:ee:53:55:b9,802.11,802.11 association,"""channel: 1, rssi: 56, band: 2"""
2026-04-16 06:04:10,059_El Saladito-AP1,Zona Wifi Rural Gratis-Alcaldia,b2b53309c6607777,7e:40:ee:53:55:b9,802.11,802.11 disassociation,"""client was deauthenticated"""
2026-04-16 06:10:55,072_Hormiguero_AP1,Zona Wifi Rural Gratis-Alcaldia,8a094609c49d7955,OPPO-A38-C813,802.11,802.11 association,"""channel: 6, rssi: 60, band: 2"""
2026-04-16 06:10:55,072_Hormiguero_AP1,Zona Wifi Rural Gratis-Alcaldia,8a094609c49d7955,OPPO-A38-C813,802.1X,802.1X authentication,"""radio: 0, vap: 0, client_mac: 08:85:DA:7A:A7:64, aid: 981906853"""
2026-04-16 06:10:57,072_Hormiguero_AP1,Zona Wifi Rural Gratis-Alcaldia,8a094609c49d7955,OPPO-A38-C813,Auth,Splash authentication,"""duration: 3600"""
2026-04-16 06:15:00,069_La Paz-AP1,Zona Wifi Rural Gratis-Alcaldia,a7ce0d4dce11be76,Apple iPhone 15-E504,802.1X,802.1X authentication,"""radio: 1, vap: 0, client_mac: FC:D5:D8:36:5D:1F, aid: 230680679"""
2026-04-16 06:15:00,069_La Paz-AP1,Zona Wifi Rural Gratis-Alcaldia,a7ce0d4dce11be76,Apple iPhone 15-E504,802.11,802.11 association,"""channel: 153, rssi: 18, band: 5"""
